,station_name,lat,lng,district
1112,輕軌機廠站,22.60935,120.32561,J85G+P6X 台灣高雄市前鎮區
1113,輕軌凱旋二聖站,22.61285,120.32716,J87G+4VM 台灣高雄市鳳山區
1114,三多二路口,22.61949,120.32574,J89G+Q7X 台灣高雄市苓雅區
1115,中正路口(凱旋一路),22.63103,120.32129,J8JC+CG7 台灣高雄市苓雅區
1116,建國路口(凱旋一路),22.63332,120.32044,J8MC+85G 台灣高雄市苓雅區
1117,憲政路口,22.63372,120.32604,J8MG+FCM 台灣高雄市苓雅區
1118,廣善堂,22.90209,120.53205,WG2J+RRM 台灣高雄市美濃區
1119,公館(甲仙),23.07728,120.58241,3HGJ+WX7 台灣高雄市甲仙區
1120,大順覺民路口(科工館),22.64011,120.32775,J8RH+24R 台灣高雄市三民區
1121,樹德家商,22.64331,120.32668,J8VG+8MF 台灣高雄市三民區
1122,正興國小,22.64508,120.326,J8WG+2CJ 台灣高雄市三民區
1123,大慶街口,22.65123,120.33264,M82M+F3R 台灣高雄市三民區
1124,育英醫專(大豐二路),22.65002,120.33408,M82M+2J4 台灣高雄市三民區
1125,皓東路,22.64925,120.33424,J8XM+MMX 台灣高雄市三民區
1126,甲仙橋,23.07995,120.58378,3HHM+XGC 台灣高雄市甲仙區
1127,皓東路口,22.64841,120.33192,J8XJ+9Q7 台灣高雄市三民區
1128,育英醫專(大昌二路),22.65049,120.33156,M82J+5JV 台灣高雄市三民區
1129,南溝路,22.75324,120.30913,Q835+7MR 台灣高雄市橋頭區
1130,旗山監理站,22.90059,120.47939,WF2H+6QJ 台灣高雄市旗山區
1131,佛光山,22.74926,120.44701,PCXW+PR2 台灣高雄市大樹區
1132,大昌二路(建工路口),22.652,120.32973,M82H+RV5 台灣高雄市三民區
1133,貝殼館,22.60254,120.27468,J73F+2V7 台灣高雄市前鎮區
1134,新光高中(民族路),22.63643,120.38987,J9PQ+HWH 台灣高雄市大寮區
1135,後庄國小,22.6384,120.38929,J9QQ+9P7 台灣高雄市大寮區
1136,甲樹路口(第二殯儀館橋頭分館),22.7585,120.2971,Q75W+9RX 台灣高雄市橋頭區
1137,圖書總館,22.61069,120.30128,J862+7GC 台灣高雄市前鎮區
1138,民眾服務站,22.56426,120.33637,H87P+PG5 台灣高雄市小港區
1139,旗津國中(旗津二路),22.58853,120.28565,H7QP+C76 台灣高雄市前鎮區
1140,鼓山高中,22.65299,120.27586,M73G+58X 台灣高雄市鼓山區
1141,綠川里(慈仁宮),22.63542,120.28454,J7PM+5R7 台灣高雄市鼓山區
1142,河邊里活動中心,22.63972,120.28369,J7QM+VFP 台灣高雄市鼓山區
1143,興田,22.74203,120.4482,PCRX+R78 台灣高雄市大樹區
1144,中華路口(七賢二路),22.63337,120.29601,J7MW+8CR 台灣高雄市前金區
1145,捷運西子灣站(出口1),22.62193,120.27394,J7CF+QHG 台灣高雄市鼓山區
1146,二苓路,22.56548,120.34703,H88W+5RR 台灣高雄市小港區
1147,壽民路,22.72156,120.29655,P7CW+JJF 台灣高雄市楠梓區
1148,中都磚窯廠(川東里),22.6404,120.28436,J7RM+5P5 台灣高雄市三民區
1149,七賢二路口(中華三路),22.63334,120.29442,J7MV+8QM 台灣高雄市前金區
1150,三民市場,22.63618,120.2933,J7PV+F8F 台灣高雄市三民區
1151,中華二路口,22.64238,120.29079,J7RR+X83 台灣高雄市三民區
1152,九如新村,22.64328,120.28811,J7VQ+869 台灣高雄市三民區
1153,九如橋,22.64431,120.28507,J7VP+P2G 台灣高雄市三民區
1154,新興(大樹),22.73736,120.4477,PCPX+W3W 台灣高雄市大樹區
1155,一德路,22.60783,120.31044,J856+45P 台灣高雄市前鎮區
1156,六龜大佛,23.05541,120.6769,3M4G+5Q6 台灣高雄市六龜區
1157,左營市場,22.68775,120.29372,M7QV+3FX 台灣高雄市左營區
1158,半屏山(左營大路),22.69392,120.29935,M7VX+HP9 台灣高雄市左營區
1159,復興新村,22.69623,120.30093,M8W2+F9V 台灣高雄市左營區
1160,祥和山莊,22.69767,120.30205,M8X2+3R7 台灣高雄市左營區
1161,煉油廠(捷運世運站),22.70275,120.3027,P833+33W 台灣高雄市楠梓區
1162,後昌路(左楠路口),22.70798,120.30123,P852+5FX 台灣高雄市楠梓區
1163,莒光新村(後昌路),22.70807,120.29919,P75X+6MG 台灣高雄市楠梓區
1164,溪埔,22.73201,120.44727,PCJW+RW2 台灣高雄市大樹區
1165,莒光國小,22.71031,120.29621,P76W+4FG 台灣高雄市楠梓區
1166,慈愛大樓,22.71302,120.29408,P77V+6J4 台灣高雄市楠梓區
1167,加宏路,22.71673,120.29333,P78V+M8W 台灣高雄市楠梓區
1168,亞洲托兒所,22.71819,120.29623,P79W+7FH 台灣高雄市楠梓區
1169,加昌國小,22.72024,120.2964,P7CW+3HR 台灣高雄市楠梓區
1170,德民路(外環西路口),22.72354,120.29855,P7FX+CC7 台灣高雄市楠梓區
1171,少年溪,23.17197,120.77498,5QCF+QXQ 台灣高雄市桃源區
1172,彩虹城,22.72475,120.30074,P8F2+W75 台灣高雄市楠梓區
1173,加工區北門,22.72521,120.30401,P8G3+3JJ 台灣高雄市楠梓區
1174,海專路口,22.72628,120.30982,P8G5+GW8 台灣高雄市楠梓區
1175,溪埔派出所,22.72768,120.4445,PCHV+3RC 台灣高雄市大樹區
1176,高雄科大(楠梓),22.72482,120.31314,P8F7+W7C 台灣高雄市楠梓區
1177,加昌路口(捷運後勁站),22.7237,120.31618,P8F8+FFF 台灣高雄市楠梓區
1178,仁翔社區,22.73679,120.33708,P8PP+PR8 台灣高雄市楠梓區
1179,興楠路,22.72995,120.33288,P8HM+X5J 台灣高雄市楠梓區
1180,家樂福鼎山店,22.65308,120.31923,M839+6MQ 台灣高雄市三民區
1181,崇實新村(左營南站),22.67793,120.28659,M7HP+5JG 台灣高雄市左營區
1182,成功商場,22.63836,120.39059,J9QR+86W 台灣高雄市大寮區
1183,鳳屏教會,22.6368,120.39157,J9PR+PJ8 台灣高雄市大寮區
1184,西子灣(英國領事館官邸),22.61961,120.26642,J798+RHV 台灣高雄市鼓山區
1185,文府國小(重忠路口),22.69206,120.31389,M8R7+RHC 台灣高雄市左營區
1186,旗津醫院(清靜寺),22.59117,120.28539,H7RP+F56 台灣高雄市前鎮區
1187,開發內環西路口,22.72006,120.30025,P8C2+24C 台灣高雄市楠梓區
1188,溪埔國小,22.72253,120.44338,PCFV+296 台灣高雄市大樹區
1189,芳城市餐廳,22.65208,120.34065,M82R+R7J 台灣高雄市鳥松區
1190,翠峰路,22.67173,120.289,M7CQ+MHX 台灣高雄市左營區
1191,翠屏路,22.72925,120.34981,P8HX+PW3 台灣高雄市大社區
1192,那瑪夏區公所.衛生所,23.27667,120.72052,7PGC+M66 台灣高雄市那瑪夏區
1193,新經一路,22.72289,120.30956,P8F5+5R3 台灣高雄市楠梓區
1194,民族陸橋,22.64026,120.31526,J8R8+442 台灣高雄市三民區
1195,民族社區(九如一路),22.63992,120.31873,J8Q9+XF9 台灣高雄市三民區
1196,科工館,22.63951,120.32301,J8QF+R62 台灣高雄市三民區
1197,大坑,22.71771,120.44315,PC9V+37J 台灣高雄市大樹區
1198,大順路口(九如一路),22.63921,120.32639,J8QG+MHJ 台灣高雄市三民區
1199,九如大順路口,22.63893,120.32867,J8QH+HFF 台灣高雄市三民區
1200,民族國中(覺民路),22.6405,120.33409,J8RM+6J4 台灣高雄市三民區
1201,高速公路口,22.63986,120.33786,J8QQ+W4X 台灣高雄市三民區
1202,義華路口(陽明路),22.64185,120.34184,J8RR+PPW 台灣高雄市三民區
1203,義華路,22.64233,120.34328,J8RV+W8J 台灣高雄市三民區
1204,夢裡活動中心,22.66803,120.35805,M995+667 台灣高雄市鳥松區
1205,澄新街,22.67307,120.3564,M9F4+6HC 台灣高雄市仁武區
1206,小港分局,22.5656,120.34404,H88V+6JV 台灣高雄市小港區
1207,二苓(二苓路),22.56543,120.34826,H88X+58C 台灣高雄市小港區
1208,洲仔,22.71368,120.44124,PC7R+FFH 台灣高雄市大樹區
1209,二苓市場,22.56538,120.34963,H88X+5V2 台灣高雄市小港區
1210,小港高中,22.56678,120.35758,H985+P28 台灣高雄市小港區
1211,社教館,22.56548,120.35891,H985+5HV 台灣高雄市小港區
1212,新豐街口,22.56707,120.3606,H986+R6H 台灣高雄市小港區
1213,山明路(宏平路口),22.56939,120.362,H996+QQ5 台灣高雄市小港區
1214,小港醫院(漢民路口),22.56818,120.36249,H996+7XH 台灣高雄市小港區
1215,宏文路口,22.57146,120.36387,H9C7+HGQ 台灣高雄市小港區
1216,飛機路口,22.57228,120.3651,H9C8+W29 台灣高雄市小港區
1217,高松路,22.57276,120.36973,H9F9+4V5 台灣高雄市小港區
1218,太平國小,22.57269,120.37181,H9FC+3PF 台灣高雄市小港區
1219,姑山國小,22.70831,120.43819,PC5Q+87G 台灣高雄市大樹區
1220,大坪頂,22.56432,120.38708,H97P+PRG 台灣高雄市小港區
1221,大坪里,22.56463,120.38857,H97Q+VC4 台灣高雄市小港區
1222,神農殿,22.56432,120.38995,H97Q+PXG 台灣高雄市小港區
1223,坪頂國小(高坪17街),22.56123,120.39135,H96R+FGX 台灣高雄市小港區
1224,電信局(小港),22.55952,120.39117,H95R+RF3 台灣高雄市小港區
1225,高坪23路一,22.55553,120.38874,H94Q+6F9 台灣高雄市小港區
1226,九龍寺,22.56269,120.38861,H97Q+3CH 台灣高雄市小港區
1227,旗津市場,22.61224,120.26971,J769+VVW 台灣高雄市鼓山區
1228,鳳陽社區,22.61996,120.37326,J99F+X8J 台灣高雄市鳳山區
1229,民權一路,22.62449,120.31168,J8F6+QMV 台灣高雄市新興區
1230,國軍高雄總醫院,22.62636,120.34229,J8GR+GWV 台灣高雄市苓雅區
1231,正義路,22.63165,120.33984,J8JQ+MW8 台灣高雄市苓雅區
1232,臺鐵正義站(正義路),22.63375,120.34146,J8MR+GH4 台灣高雄市苓雅區
1233,姑婆寮,22.70505,120.43427,PC4M+2P6 台灣高雄市大樹區
1234,正義路口(九如一路),22.63665,120.34257,J8PV+M28 台灣高雄市三民區
1235,林進興醫院(寶獅里),22.63718,120.33959,J8PQ+VRG 台灣高雄市三民區
1236,民族國中(九如一路),22.63836,120.333,J8QM+85X 台灣高雄市三民區
1237,山東街口,22.64065,120.31211,J8R6+7R5 台灣高雄市三民區
1238,青島街口,22.64081,120.30974,J8R5+8VH 台灣高雄市三民區
1239,自由路口(九如二路),22.64087,120.30801,J8R5+86R 台灣高雄市三民區
1240,大連街口,22.64115,120.30541,J8R4+F53 台灣高雄市三民區
1241,高雄車站(九如路),22.64137,120.30211,J8R2+GRX 台灣高雄市三民區
1242,哈爾濱街口,22.64153,120.2998,J7RX+JW7 台灣高雄市三民區
1243,鳳鳴電台,22.64173,120.29736,J7RW+MWX 台灣高雄市三民區
1244,實踐大學(校區),22.90466,120.4677,WF39+V38 台灣高雄市內門區
1245,崑明寺,22.69997,120.4334,MCXM+X9J 台灣高雄市大樹區
1246,安東街口(九如二路),22.64185,120.29549,J7RW+P5X 台灣高雄市三民區
1247,通化街口,22.64202,120.29308,J7RV+R64 台灣高雄市三民區
1248,瑞豐站(武營路),22.60696,120.33801,J84Q+Q6J 台灣高雄市鳳山區
1249,北極殿(鳳山),22.61095,120.33745,J86P+9XP 台灣高雄市鳳山區
1250,紫竹林精舍,22.61233,120.33724,J86P+WVQ 台灣高雄市鳳山區
1251,監理所(武營路),22.61571,120.33683,J88P+7PP 台灣高雄市鳳山區
1252,武昌路口(武營路),22.61808,120.33649,J89P+6HQ 台灣高雄市苓雅區
1253,武營路,22.62035,120.3362,J8CP+4FW 台灣高雄市苓雅區
1254,三多一路口,22.62277,120.33585,J8FP+485 台灣高雄市苓雅區
1255,福德三路,22.62188,120.32771,J8CH+Q34 台灣高雄市苓雅區
1256,大樹活動中心,22.69683,120.43347,MCWM+P9Q 台灣高雄市大樹區
1257,建國一路口,22.63223,120.32821,J8JH+V7W 台灣高雄市苓雅區
1258,建工路口(高雄高工),22.64948,120.32465,J8XF+QVR 台灣高雄市三民區
1259,大豐二路口,22.64613,120.33193,J8WJ+FQ3 台灣高雄市三民區
1260,正忠路口,22.64581,120.33044,J8WJ+85G 台灣高雄市三民區
1261,大豐二路,22.64626,120.32761,J8WH+G25 台灣高雄市三民區
1262,福安路口,22.62814,120.32726,J8HG+7W2 台灣高雄市苓雅區
1263,福東國小,22.62449,120.32658,J8FG+QJW 台灣高雄市苓雅區
1264,經二路,22.72162,120.30722,P8C4+JVX 台灣高雄市楠梓區
1265,瑞隆路,22.60563,120.33183,J84J+7P4 台灣高雄市前鎮區
1266,崗山仔,22.60544,120.32944,J84H+5QG 台灣高雄市前鎮區
1267,竹山亭,22.87291,120.59311,VHFV+569 台灣高雄市六龜區
1268,憲德市場,22.60522,120.32624,J84G+3FQ 台灣高雄市前鎮區
1269,樂群國小,22.60976,120.32183,J85C+WP4 台灣高雄市前鎮區
1270,光華國中,22.61184,120.32251,J86F+P2J 台灣高雄市前鎮區
1271,廣西路口,22.61476,120.32255,J87F+W23 台灣高雄市前鎮區
1272,林西街口,22.61756,120.32258,J89F+22G 台灣高雄市苓雅區
1273,五權街口,22.62018,120.32187,J8CC+3PH 台灣高雄市苓雅區
1274,長青服務中心(和平一路),22.62227,120.32105,J8CC+WC3 台灣高雄市苓雅區
1275,師範大學(和平校區),22.62523,120.31992,J8G9+3XV 台灣高雄市苓雅區
1276,捷運文化中心站,22.62954,120.31828,J8H9+R86 台灣高雄市苓雅區
1277,和平一路,22.63243,120.31718,J8J8+XVF 台灣高雄市苓雅區
1278,新甲國小,22.61286,120.34068,J87R+47V 台灣高雄市鳳山區
1279,和平一路口,22.63374,120.31586,J8M8+F8X 台灣高雄市新興區
1280,七賢一路,22.63384,120.31415,J8M7+GMJ 台灣高雄市新興區
1281,重信路口,22.68306,120.31225,M8M6+6WC 台灣高雄市左營區
1282,民族路口(七賢一路),22.63395,120.31263,J8M7+H3C 台灣高雄市新興區
1283,錦田路口(七賢一路),22.63407,120.31092,J8M6+J9F 台灣高雄市新興區
1284,復興一路口,22.63412,120.3091,J8M5+JJX 台灣高雄市新興區
1285,七賢國小,22.63429,120.3079,J8M5+P56 台灣高雄市新興區
1286,自強路口,22.63251,120.29346,J7MV+294 台灣高雄市前金區
1287,河東路口,22.63063,120.28778,J7JQ+742 台灣高雄市前金區
1288,七賢三路口,22.62963,120.28473,J7HM+VV5 台灣高雄市鹽埕區
1289,大公路,22.62737,120.28315,J7GM+W7R 台灣高雄市鹽埕區
1290,重信博愛路口站(福山國中),22.68305,120.31123,M8M6+6F9 台灣高雄市左營區
1291,富野路口,22.62817,120.28316,J7HM+777 台灣高雄市鹽埕區
1292,和平二路口,22.60648,120.32136,J84C+HGX 台灣高雄市前鎮區
1293,瑞福路口,22.60435,120.33633,J83P+PGP 台灣高雄市前鎮區
1294,公正路口,22.60195,120.33276,J82M+Q4J 台灣高雄市前鎮區
1295,南正二路口,22.6002,120.32932,J82H+3PP 台灣高雄市鳳山區
1296,瑞祥國小,22.59976,120.32619,H8XG+WF4 台灣高雄市前鎮區
1297,瑞祥高中(班超路),22.60239,120.32495,J82F+XX4 台灣高雄市前鎮區
1298,翠屏里活動中心,22.72679,120.30278,P8G3+P46 台灣高雄市楠梓區
1299,聯勤大樓,22.60852,120.31709,J858+CR4 台灣高雄市前鎮區
1300,愛群社區,22.6107,120.31208,J866+7RG 台灣高雄市前鎮區
1301,旗尾國小,22.88184,120.49187,VFJR+PPQ 台灣高雄市旗山區
1302,林森三路口,22.61211,120.30888,J865+RHR 台灣高雄市前鎮區
1303,苓洲國小(自強三路),22.61454,120.29952,J77X+RR6 台灣高雄市苓雅區
1304,五福路口(自強二路),22.62204,120.29659,J7CW+RJ8 台灣高雄市前金區
1305,自強派出所,22.62332,120.29617,J7FW+8FF 台灣高雄市前金區
1306,前金國小(自強二路),22.62643,120.29491,J7GV+HXF 台灣高雄市前金區
1307,七賢二路口(自強一路),22.6313,120.29302,J7JV+G66 台灣高雄市前金區
1308,開發經二路口,22.72271,120.30733,P8F4+3WP 台灣高雄市楠梓區
1309,津鳳宮,22.90353,120.64872,WJ3X+CF9 台灣高雄市六龜區
1310,海星幼稚園,22.5928,120.28399,H7VM+4H9 台灣高雄市前鎮區
1311,樂群路,22.71792,120.29726,P79W+5W6 台灣高雄市楠梓區
1312,加昌樂群路口,22.71592,120.29794,P78X+958 台灣高雄市楠梓區
1313,高雄女中(真愛碼頭),22.62059,120.29209,J7CR+6RP 台灣高雄市前金區
1314,果菜市場,22.71434,120.29485,P77V+PWQ 台灣高雄市楠梓區
1315,右昌國小,22.71386,120.29299,P77V+G5X 台灣高雄市楠梓區
1316,加昌軍校路口,22.7126,120.29152,P77R+2JJ 台灣高雄市楠梓區
1317,右昌街口(軍校路),22.70942,120.2929,P75V+Q56 台灣高雄市楠梓區
1318,左營禮拜堂(海功路),22.6936,120.29353,M7VV+CCR 台灣高雄市左營區
1319,葆禎路口,22.66207,120.28117,M76J+RFF 台灣高雄市鼓山區
1320,日昌路口,22.66044,120.27997,M76H+5XH 台灣高雄市鼓山區
1321,內惟派出所,22.65843,120.27865,M75H+9FC 台灣高雄市鼓山區
1322,高雄電台,22.65547,120.27878,M74H+5GJ 台灣高雄市鼓山區
1323,六合二路口,22.63113,120.29504,J7JW+F23 台灣高雄市前金區
1324,小圓環,22.62845,120.29604,J7HW+9CM 台灣高雄市前金區
1325,市立中醫醫院(大同醫院),22.62675,120.29669,J7GW+PM4 台灣高雄市前金區
1326,中央公園,22.62345,120.29805,J7FX+96F 台灣高雄市前金區
1327,文安二街口,22.70594,120.35355,P943+9CF 台灣高雄市仁武區
1328,六合夜市(大港埔),22.63379,120.30225,J8M2+GW6 台灣高雄市新興區
1329,加油站(六龜),22.99053,120.63655,XJRP+6J7 台灣高雄市六龜區
1330,軍校路,22.69761,120.29241,M7XR+2XV 台灣高雄市左營區
1331,光華國中(二聖一路),22.61256,120.32112,J87C+2CH 台灣高雄市前鎮區
1332,中正高工(二聖一路),22.61279,120.31922,J879+4M9 台灣高雄市前鎮區
1333,南寧街口,22.6131,120.31702,J878+6RR 台灣高雄市前鎮區
1334,民權公園(二聖二路),22.6135,120.31383,J877+CG4 台灣高雄市前鎮區
1335,修文街口,22.61393,120.31051,J876+H6C 台灣高雄市前鎮區
1336,二聖二路口,22.61468,120.3087,J875+VFG 台灣高雄市前鎮區
1337,林森二路,22.61636,120.30808,J885+G6W 台灣高雄市苓雅區
1338,苓雅國中(林森二路),22.61933,120.30691,J894+PQM 台灣高雄市苓雅區
1339,青年路口(林森二路),22.621,120.30626,J8C4+9GR 台灣高雄市苓雅區
1340,崙仔頂(福安),22.88931,120.50523,VGQ4+P3H 台灣高雄市旗山區
1341,新興高中(新堀江),22.62395,120.30513,J8F4+H3J 台灣高雄市新興區
1342,新興國小,22.62674,120.30431,J8G3+MPV 台灣高雄市新興區
1343,新興市場,22.62868,120.30442,J8H3+FQF 台灣高雄市新興區
1344,郵政總局(捷運美麗島站),22.6306,120.30456,J8J3+6RV 台灣高雄市新興區
1345,電信總局,22.63342,120.30484,J8M3+9W8 台灣高雄市新興區
1346,三民路,22.72409,120.34922,P8FX+JMQ 台灣高雄市大社區
1347,中都街口,22.64139,120.28725,J7RP+HV5 台灣高雄市三民區
1348,錦安,22.97276,120.64055,XJFR+463 台灣高雄市六龜區
1349,台安街口,22.64089,120.28865,J7RQ+9F2 台灣高雄市三民區
1350,同盟三路,22.63835,120.28528,J7QP+84R 台灣高雄市三民區
1351,慈德堂,22.64722,120.25368,J7W3+VFM 台灣高雄市鼓山區
1352,香蕉棚(棧二庫棧二之一庫),22.61931,120.27853,J79H+PCC 台灣高雄市鼓山區
1353,左營火車站,22.67506,120.29388,M7GV+2HC 台灣高雄市左營區
1354,南福街口,22.60951,120.34864,J85X+RF2 台灣高雄市鳳山區
1355,許厝(凱旋路口),22.61162,120.34993,J86X+JXV 台灣高雄市鳳山區
1356,五甲社區,22.61414,120.35209,J972+MR4 台灣高雄市鳳山區
1357,興隆寺,22.66849,120.31257,M897+92W 台灣高雄市左營區
1358,東埔派出所,23.02809,120.47313,2FHF+67J 台灣台南市南化區
1359,臺鐵科工館站,22.63693,120.32727,J8PG+QWC 台灣高雄市三民區
1360,金山路口,22.66262,120.32182,M87C+2PW 台灣高雄市三民區
1361,高坪25街口,22.55741,120.38849,H94Q+X99 台灣高雄市小港區
1362,鼎金國小,22.65701,120.32134,M84C+RG4 台灣高雄市三民區
1363,北極殿(左營),22.66855,120.31042,M896+C57 台灣高雄市左營區
1364,建軍站(往火車站),22.62492,120.34339,J8FV+X96 台灣高雄市苓雅區
1365,捷運信義國小站(中正路),22.63087,120.31187,J8J6+8PX 台灣高雄市新興區
1366,新興區公所(捷運信義國小),22.63097,120.30982,J8J5+9WP 台灣高雄市新興區
1367,仁愛街口,22.63114,120.3078,J8J5+F43 台灣高雄市新興區
1368,郵政總局,22.63165,120.30473,J8J3+MV9 台灣高雄市新興區
1369,歷史博物館(高雄國際會議中心),22.62615,120.28671,J7GP+FM4 台灣高雄市鹽埕區
1370,輕軌駁二蓬萊站(高雄港),22.62107,120.2794,J7CH+CQC 台灣高雄市鹽埕區
1371,亞洲城社區,22.72251,120.29527,P7FW+242 台灣高雄市楠梓區
1372,後昌新路口,22.72181,120.29171,P7CR+PMG 台灣高雄市楠梓區
1373,仁壽宮,22.72828,120.28313,P7HM+876 台灣高雄市楠梓區
1374,南藍田(高雄大學),22.72708,120.28011,P7GJ+R2Q 台灣高雄市楠梓區
1375,援中國小(藍田路),22.72643,120.27851,P7GH+HCC 台灣高雄市楠梓區
1376,興中橋,22.72146,120.27964,P7CH+HVJ 台灣高雄市楠梓區
